Dataset,PoziomUszkodzen,Metoda,Model,DamageRepeat,CVRepeat,CVSeed,AUC
diabetes,30%,fill,XGBoost,3,3,303,0.7498
diabetes,30%,remove_fill,RF,3,1,101,0.7829
diabetes,30%,remove_fill,RF,3,2,202,0.7612
diabetes,30%,remove_fill,RF,3,3,303,0.7728
diabetes,30%,remove_fill,NB,3,1,101,0.7494
diabetes,30%,remove_fill,NB,3,2,202,0.7524
diabetes,30%,remove_fill,NB,3,3,303,0.7555
diabetes,30%,remove_fill,MLP,3,1,101,0.6466
diabetes,30%,remove_fill,MLP,3,2,202,0.6554
diabetes,30%,remove_fill,MLP,3,3,303,0.6396
diabetes,30%,remove_fill,XGBoost,3,1,101,0.7749
diabetes,30%,remove_fill,XGBoost,3,2,202,0.7703
diabetes,30%,remove_fill,XGBoost,3,3,303,0.7657
diabetes,30%,fill_norm,RF,3,1,101,0.7472
diabetes,30%,fill_norm,RF,3,2,202,0.7482
diabetes,30%,fill_norm,RF,3,3,303,0.7446
diabetes,30%,fill_norm,NB,3,1,101,0.5841
diabetes,30%,fill_norm,NB,3,2,202,0.5637
diabetes,30%,fill_norm,NB,3,3,303,0.5884
diabetes,30%,fill_norm,MLP,3,1,101,0.5517
diabetes,30%,fill_norm,MLP,3,2,202,0.5391
diabetes,30%,fill_norm,MLP,3,3,303,0.5755
diabetes,30%,fill_norm,XGBoost,3,1,101,0.7774
diabetes,30%,fill_norm,XGBoost,3,2,202,0.7682
diabetes,30%,fill_norm,XGBoost,3,3,303,0.7498
diabetes,30%,all,RF,3,1,101,0.7809
diabetes,30%,all,RF,3,2,202,0.7601
diabetes,30%,all,RF,3,3,303,0.7727
diabetes,30%,all,NB,3,1,101,0.7494
diabetes,30%,all,NB,3,2,202,0.7524
diabetes,30%,all,NB,3,3,303,0.7555
diabetes,30%,all,MLP,3,1,101,0.7498
diabetes,30%,all,MLP,3,2,202,0.7463
diabetes,30%,all,MLP,3,3,303,0.7473
diabetes,30%,all,XGBoost,3,1,101,0.7749
diabetes,30%,all,XGBoost,3,2,202,0.7703
diabetes,30%,all,XGBoost,3,3,303,0.7657
diabetes,40%,raw,RF,1,1,101,0.6487
diabetes,40%,raw,RF,1,2,202,0.608
diabetes,40%,raw,RF,1,3,303,0.6404
diabetes,40%,raw,NB,1,1,101,0.4697
diabetes,40%,raw,NB,1,2,202,0.4923
diabetes,40%,raw,NB,1,3,303,0.484
diabetes,40%,raw,MLP,1,1,101,0.4972
diabetes,40%,raw,MLP,1,2,202,0.4594
diabetes,40%,raw,MLP,1,3,303,0.4812
diabetes,40%,raw,XGBoost,1,1,101,0.6681
diabetes,40%,raw,XGBoost,1,2,202,0.6516
diabetes,40%,raw,XGBoost,1,3,303,0.6774
diabetes,40%,fill,RF,1,1,101,0.6833
diabetes,40%,fill,RF,1,2,202,0.6286
diabetes,40%,fill,RF,1,3,303,0.649
diabetes,40%,fill,NB,1,1,101,0.5229
diabetes,40%,fill,NB,1,2,202,0.5256
diabetes,40%,fill,NB,1,3,303,0.5233
diabetes,40%,fill,MLP,1,1,101,0.4874
diabetes,40%,fill,MLP,1,2,202,0.4814
diabetes,40%,fill,MLP,1,3,303,0.4783
diabetes,40%,fill,XGBoost,1,1,101,0.699
diabetes,40%,fill,XGBoost,1,2,202,0.6796
diabetes,40%,fill,XGBoost,1,3,303,0.6806
diabetes,40%,remove_fill,RF,1,1,101,0.6717
diabetes,40%,remove_fill,RF,1,2,202,0.6662
diabetes,40%,remove_fill,RF,1,3,303,0.6777
diabetes,40%,remove_fill,NB,1,1,101,0.6198
diabetes,40%,remove_fill,NB,1,2,202,0.6093
diabetes,40%,remove_fill,NB,1,3,303,0.6239
diabetes,40%,remove_fill,MLP,1,1,101,0.532
diabetes,40%,remove_fill,MLP,1,2,202,0.5578
diabetes,40%,remove_fill,MLP,1,3,303,0.5568
diabetes,40%,remove_fill,XGBoost,1,1,101,0.6873
diabetes,40%,remove_fill,XGBoost,1,2,202,0.6849
diabetes,40%,remove_fill,XGBoost,1,3,303,0.6917
diabetes,40%,fill_norm,RF,1,1,101,0.6826
diabetes,40%,fill_norm,RF,1,2,202,0.6307
diabetes,40%,fill_norm,RF,1,3,303,0.6484
diabetes,40%,fill_norm,NB,1,1,101,0.5228
diabetes,40%,fill_norm,NB,1,2,202,0.5257
diabetes,40%,fill_norm,NB,1,3,303,0.5233
diabetes,40%,fill_norm,MLP,1,1,101,0.5533
diabetes,40%,fill_norm,MLP,1,2,202,0.4904
diabetes,40%,fill_norm,MLP,1,3,303,0.5224
diabetes,40%,fill_norm,XGBoost,1,1,101,0.699
diabetes,40%,fill_norm,XGBoost,1,2,202,0.6796
diabetes,40%,fill_norm,XGBoost,1,3,303,0.6806
diabetes,40%,all,RF,1,1,101,0.6723
diabetes,40%,all,RF,1,2,202,0.6671
diabetes,40%,all,RF,1,3,303,0.6765
diabetes,40%,all,NB,1,1,101,0.6197
diabetes,40%,all,NB,1,2,202,0.6094
diabetes,40%,all,NB,1,3,303,0.6238
diabetes,40%,all,MLP,1,1,101,0.6029
diabetes,40%,all,MLP,1,2,202,0.6041
diabetes,40%,all,MLP,1,3,303,0.6218
diabetes,40%,all,XGBoost,1,1,101,0.6873
diabetes,40%,all,XGBoost,1,2,202,0.6849
diabetes,40%,all,XGBoost,1,3,303,0.6917
diabetes,40%,raw,RF,2,1,101,0.7225
diabetes,40%,raw,RF,2,2,202,0.691
diabetes,40%,raw,RF,2,3,303,0.6922
diabetes,40%,raw,NB,2,1,101,0.4784
diabetes,40%,raw,NB,2,2,202,0.4718
diabetes,40%,raw,NB,2,3,303,0.5084
diabetes,40%,raw,MLP,2,1,101,0.5252
diabetes,40%,raw,MLP,2,2,202,0.457
diabetes,40%,raw,MLP,2,3,303,0.4852
diabetes,40%,raw,XGBoost,2,1,101,0.728
diabetes,40%,raw,XGBoost,2,2,202,0.7053
diabetes,40%,raw,XGBoost,2,3,303,0.698
diabetes,40%,fill,RF,2,1,101,0.7318
diabetes,40%,fill,RF,2,2,202,0.7105
diabetes,40%,fill,RF,2,3,303,0.7207
diabetes,40%,fill,NB,2,1,101,0.5455
diabetes,40%,fill,NB,2,2,202,0.513
diabetes,40%,fill,NB,2,3,303,0.546
diabetes,40%,fill,MLP,2,1,101,0.521
diabetes,40%,fill,MLP,2,2,202,0.5342
diabetes,40%,fill,MLP,2,3,303,0.5323
diabetes,40%,fill,XGBoost,2,1,101,0.7294
diabetes,40%,fill,XGBoost,2,2,202,0.7073
diabetes,40%,fill,XGBoost,2,3,303,0.7267
diabetes,40%,remove_fill,RF,2,1,101,0.7217
diabetes,40%,remove_fill,RF,2,2,202,0.6996
diabetes,40%,remove_fill,RF,2,3,303,0.7038
diabetes,40%,remove_fill,NB,2,1,101,0.641
diabetes,40%,remove_fill,NB,2,2,202,0.63
diabetes,40%,remove_fill,NB,2,3,303,0.6033
diabetes,40%,remove_fill,MLP,2,1,101,0.6001
diabetes,40%,remove_fill,MLP,2,2,202,0.596
diabetes,40%,remove_fill,MLP,2,3,303,0.6088
diabetes,40%,remove_fill,XGBoost,2,1,101,0.7279
diabetes,40%,remove_fill,XGBoost,2,2,202,0.6988
diabetes,40%,remove_fill,XGBoost,2,3,303,0.7101
diabetes,40%,fill_norm,RF,2,1,101,0.733
diabetes,40%,fill_norm,RF,2,2,202,0.7112
diabetes,40%,fill_norm,RF,2,3,303,0.7197
diabetes,40%,fill_norm,NB,2,1,101,0.5455
diabetes,40%,fill_norm,NB,2,2,202,0.513
diabetes,40%,fill_norm,NB,2,3,303,0.546
diabetes,40%,fill_norm,MLP,2,1,101,0.5607
diabetes,40%,fill_norm,MLP,2,2,202,0.5361
diabetes,40%,fill_norm,MLP,2,3,303,0.5479
diabetes,40%,fill_norm,XGBoost,2,1,101,0.7294
diabetes,40%,fill_norm,XGBoost,2,2,202,0.7073
diabetes,40%,fill_norm,XGBoost,2,3,303,0.7267
diabetes,40%,all,RF,2,1,101,0.7209
diabetes,40%,all,RF,2,2,202,0.7016
diabetes,40%,all,RF,2,3,303,0.7047
diabetes,40%,all,NB,2,1,101,0.6408
diabetes,40%,all,NB,2,2,202,0.63
diabetes,40%,all,NB,2,3,303,0.6033
diabetes,40%,all,MLP,2,1,101,0.5843
diabetes,40%,all,MLP,2,2,202,0.6336
diabetes,40%,all,MLP,2,3,303,0.6105
diabetes,40%,all,XGBoost,2,1,101,0.7279
diabetes,40%,all,XGBoost,2,2,202,0.6988
diabetes,40%,all,XGBoost,2,3,303,0.7101
diabetes,40%,raw,RF,3,1,101,0.6563
diabetes,40%,raw,RF,3,2,202,0.6699
diabetes,40%,raw,RF,3,3,303,0.6577
diabetes,40%,raw,NB,3,1,101,0.5257
diabetes,40%,raw,NB,3,2,202,0.5553
diabetes,40%,raw,NB,3,3,303,0.5507
diabetes,40%,raw,MLP,3,1,101,0.46
diabetes,40%,raw,MLP,3,2,202,0.5065
diabetes,40%,raw,MLP,3,3,303,0.5407
diabetes,40%,raw,XGBoost,3,1,101,0.6579
diabetes,40%,raw,XGBoost,3,2,202,0.679
diabetes,40%,raw,XGBoost,3,3,303,0.6582
diabetes,40%,fill,RF,3,1,101,0.6615
diabetes,40%,fill,RF,3,2,202,0.6686
diabetes,40%,fill,RF,3,3,303,0.6679
diabetes,40%,fill,NB,3,1,101,0.5304
diabetes,40%,fill,NB,3,2,202,0.5696
diabetes,40%,fill,NB,3,3,303,0.5734
diabetes,40%,fill,MLP,3,1,101,0.5267
diabetes,40%,fill,MLP,3,2,202,0.4829
diabetes,40%,fill,MLP,3,3,303,0.4781
diabetes,40%,fill,XGBoost,3,1,101,0.686
diabetes,40%,fill,XGBoost,3,2,202,0.6906
diabetes,40%,fill,XGBoost,3,3,303,0.6851
diabetes,40%,remove_fill,RF,3,1,101,0.6624
diabetes,40%,remove_fill,RF,3,2,202,0.6652
diabetes,40%,remove_fill,RF,3,3,303,0.6654
diabetes,40%,remove_fill,NB,3,1,101,0.6597
diabetes,40%,remove_fill,NB,3,2,202,0.6547
diabetes,40%,remove_fill,NB,3,3,303,0.6556
diabetes,40%,remove_fill,MLP,3,1,101,0.5778
diabetes,40%,remove_fill,MLP,3,2,202,0.5647
diabetes,40%,remove_fill,MLP,3,3,303,0.5843
diabetes,40%,remove_fill,XGBoost,3,1,101,0.706
diabetes,40%,remove_fill,XGBoost,3,2,202,0.7094
diabetes,40%,remove_fill,XGBoost,3,3,303,0.6927
diabetes,40%,fill_norm,RF,3,1,101,0.6624
diabetes,40%,fill_norm,RF,3,2,202,0.6692
diabetes,40%,fill_norm,RF,3,3,303,0.6662
diabetes,40%,fill_norm,NB,3,1,101,0.5304
diabetes,40%,fill_norm,NB,3,2,202,0.5695
diabetes,40%,fill_norm,NB,3,3,303,0.5733
diabetes,40%,fill_norm,MLP,3,1,101,0.473
diabetes,40%,fill_norm,MLP,3,2,202,0.4838
diabetes,40%,fill_norm,MLP,3,3,303,0.486
diabetes,40%,fill_norm,XGBoost,3,1,101,0.686
diabetes,40%,fill_norm,XGBoost,3,2,202,0.6906
diabetes,40%,fill_norm,XGBoost,3,3,303,0.6851
diabetes,40%,all,RF,3,1,101,0.6636
diabetes,40%,all,RF,3,2,202,0.6665
diabetes,40%,all,RF,3,3,303,0.6651
diabetes,40%,all,NB,3,1,101,0.6598
diabetes,40%,all,NB,3,2,202,0.6549
diabetes,40%,all,NB,3,3,303,0.6556
diabetes,40%,all,MLP,3,1,101,0.6301
diabetes,40%,all,MLP,3,2,202,0.6211
diabetes,40%,all,MLP,3,3,303,0.6181
diabetes,40%,all,XGBoost,3,1,101,0.706
diabetes,40%,all,XGBoost,3,2,202,0.7094
diabetes,40%,all,XGBoost,3,3,303,0.6927
diabetes,50%,raw,RF,1,1,101,0.6743
diabetes,50%,raw,RF,1,2,202,0.6747
diabetes,50%,raw,RF,1,3,303,0.6756
diabetes,50%,raw,NB,1,1,101,0.5316
diabetes,50%,raw,NB,1,2,202,0.5271
diabetes,50%,raw,NB,1,3,303,0.519
diabetes,50%,raw,MLP,1,1,101,0.5147
diabetes,50%,raw,MLP,1,2,202,0.4988
diabetes,50%,raw,MLP,1,3,303,0.4887
diabetes,50%,raw,XGBoost,1,1,101,0.6902
diabetes,50%,raw,XGBoost,1,2,202,0.6798
diabetes,50%,raw,XGBoost,1,3,303,0.678
diabetes,50%,fill,RF,1,1,101,0.661
diabetes,50%,fill,RF,1,2,202,0.6389
diabetes,50%,fill,RF,1,3,303,0.6564
diabetes,50%,fill,NB,1,1,101,0.5796
diabetes,50%,fill,NB,1,2,202,0.5727
diabetes,50%,fill,NB,1,3,303,0.5687
diabetes,50%,fill,MLP,1,1,101,0.5268
diabetes,50%,fill,MLP,1,2,202,0.5047
diabetes,50%,fill,MLP,1,3,303,0.4977
diabetes,50%,fill,XGBoost,1,1,101,0.6985
diabetes,50%,fill,XGBoost,1,2,202,0.6756
diabetes,50%,fill,XGBoost,1,3,303,0.6937
diabetes,50%,remove_fill,RF,1,1,101,0.6475
diabetes,50%,remove_fill,RF,1,2,202,0.6488
diabetes,50%,remove_fill,RF,1,3,303,0.643
diabetes,50%,remove_fill,NB,1,1,101,0.5658
diabetes,50%,remove_fill,NB,1,2,202,0.5501
diabetes,50%,remove_fill,NB,1,3,303,0.5299
diabetes,50%,remove_fill,MLP,1,1,101,0.4949
diabetes,50%,remove_fill,MLP,1,2,202,0.5068
diabetes,50%,remove_fill,MLP,1,3,303,0.5033
diabetes,50%,remove_fill,XGBoost,1,1,101,0.6753
diabetes,50%,remove_fill,XGBoost,1,2,202,0.6814
diabetes,50%,remove_fill,XGBoost,1,3,303,0.6777
diabetes,50%,fill_norm,RF,1,1,101,0.6619
diabetes,50%,fill_norm,RF,1,2,202,0.6371
diabetes,50%,fill_norm,RF,1,3,303,0.6577
diabetes,50%,fill_norm,NB,1,1,101,0.5796
diabetes,50%,fill_norm,NB,1,2,202,0.5726
diabetes,50%,fill_norm,NB,1,3,303,0.5687
diabetes,50%,fill_norm,MLP,1,1,101,0.577
diabetes,50%,fill_norm,MLP,1,2,202,0.5848
diabetes,50%,fill_norm,MLP,1,3,303,0.6003
diabetes,50%,fill_norm,XGBoost,1,1,101,0.6985
diabetes,50%,fill_norm,XGBoost,1,2,202,0.6756
diabetes,50%,fill_norm,XGBoost,1,3,303,0.6937
diabetes,50%,all,RF,1,1,101,0.6475
diabetes,50%,all,RF,1,2,202,0.6476
diabetes,50%,all,RF,1,3,303,0.6415
diabetes,50%,all,NB,1,1,101,0.5657
diabetes,50%,all,NB,1,2,202,0.5501
diabetes,50%,all,NB,1,3,303,0.5299
diabetes,50%,all,MLP,1,1,101,0.6008
diabetes,50%,all,MLP,1,2,202,0.5857
diabetes,50%,all,MLP,1,3,303,0.566
diabetes,50%,all,XGBoost,1,1,101,0.6753
diabetes,50%,all,XGBoost,1,2,202,0.6814
diabetes,50%,all,XGBoost,1,3,303,0.6777
diabetes,50%,raw,RF,2,1,101,0.6578
diabetes,50%,raw,RF,2,2,202,0.6384
diabetes,50%,raw,RF,2,3,303,0.6552
diabetes,50%,raw,NB,2,1,101,0.5215
diabetes,50%,raw,NB,2,2,202,0.4928
diabetes,50%,raw,NB,2,3,303,0.5069
diabetes,50%,raw,MLP,2,1,101,0.5226
diabetes,50%,raw,MLP,2,2,202,0.5129
diabetes,50%,raw,MLP,2,3,303,0.4961
diabetes,50%,raw,XGBoost,2,1,101,0.6671
diabetes,50%,raw,XGBoost,2,2,202,0.6503
diabetes,50%,raw,XGBoost,2,3,303,0.6591
diabetes,50%,fill,RF,2,1,101,0.6206
diabetes,50%,fill,RF,2,2,202,0.6122
diabetes,50%,fill,RF,2,3,303,0.6203
diabetes,50%,fill,NB,2,1,101,0.5219
diabetes,50%,fill,NB,2,2,202,0.5284
diabetes,50%,fill,NB,2,3,303,0.5157
diabetes,50%,fill,MLP,2,1,101,0.4979
diabetes,50%,fill,MLP,2,2,202,0.5344
diabetes,50%,fill,MLP,2,3,303,0.5072
diabetes,50%,fill,XGBoost,2,1,101,0.657
diabetes,50%,fill,XGBoost,2,2,202,0.6425
diabetes,50%,fill,XGBoost,2,3,303,0.6564
diabetes,50%,remove_fill,RF,2,1,101,0.6153
diabetes,50%,remove_fill,RF,2,2,202,0.6024
diabetes,50%,remove_fill,RF,2,3,303,0.6255
diabetes,50%,remove_fill,NB,2,1,101,0.5015
diabetes,50%,remove_fill,NB,2,2,202,0.5231
diabetes,50%,remove_fill,NB,2,3,303,0.5023
diabetes,50%,remove_fill,MLP,2,1,101,0.51
diabetes,50%,remove_fill,MLP,2,2,202,0.5801
diabetes,50%,remove_fill,MLP,2,3,303,0.539
diabetes,50%,remove_fill,XGBoost,2,1,101,0.6548
diabetes,50%,remove_fill,XGBoost,2,2,202,0.6349
diabetes,50%,remove_fill,XGBoost,2,3,303,0.6551
diabetes,50%,fill_norm,RF,2,1,101,0.6187
diabetes,50%,fill_norm,RF,2,2,202,0.6098
diabetes,50%,fill_norm,RF,2,3,303,0.619
diabetes,50%,fill_norm,NB,2,1,101,0.5219
diabetes,50%,fill_norm,NB,2,2,202,0.5284
diabetes,50%,fill_norm,NB,2,3,303,0.5157
diabetes,50%,fill_norm,MLP,2,1,101,0.5258
diabetes,50%,fill_norm,MLP,2,2,202,0.5361
diabetes,50%,fill_norm,MLP,2,3,303,0.5126
diabetes,50%,fill_norm,XGBoost,2,1,101,0.657
diabetes,50%,fill_norm,XGBoost,2,2,202,0.6425
diabetes,50%,fill_norm,XGBoost,2,3,303,0.6564
diabetes,50%,all,RF,2,1,101,0.618
diabetes,50%,all,RF,2,2,202,0.601
diabetes,50%,all,RF,2,3,303,0.6249
diabetes,50%,all,NB,2,1,101,0.5015
diabetes,50%,all,NB,2,2,202,0.5231
diabetes,50%,all,NB,2,3,303,0.5024
diabetes,50%,all,MLP,2,1,101,0.5214
diabetes,50%,all,MLP,2,2,202,0.5577
diabetes,50%,all,MLP,2,3,303,0.5488
diabetes,50%,all,XGBoost,2,1,101,0.6548
diabetes,50%,all,XGBoost,2,2,202,0.6349
diabetes,50%,all,XGBoost,2,3,303,0.6551
diabetes,50%,raw,RF,3,1,101,0.6366
diabetes,50%,raw,RF,3,2,202,0.6389
diabetes,50%,raw,RF,3,3,303,0.6166
diabetes,50%,raw,NB,3,1,101,0.5407
diabetes,50%,raw,NB,3,2,202,0.5397
diabetes,50%,raw,NB,3,3,303,0.533
diabetes,50%,raw,MLP,3,1,101,0.5338
diabetes,50%,raw,MLP,3,2,202,0.4949
diabetes,50%,raw,MLP,3,3,303,0.5098
diabetes,50%,raw,XGBoost,3,1,101,0.6573
diabetes,50%,raw,XGBoost,3,2,202,0.6431
diabetes,50%,raw,XGBoost,3,3,303,0.6385
diabetes,50%,fill,RF,3,1,101,0.6761
diabetes,50%,fill,RF,3,2,202,0.6527
diabetes,50%,fill,RF,3,3,303,0.671
diabetes,50%,fill,NB,3,1,101,0.5343
diabetes,50%,fill,NB,3,2,202,0.5333
diabetes,50%,fill,NB,3,3,303,0.5319
diabetes,50%,fill,MLP,3,1,101,0.5312
diabetes,50%,fill,MLP,3,2,202,0.467
diabetes,50%,fill,MLP,3,3,303,0.4684
diabetes,50%,fill,XGBoost,3,1,101,0.6843
diabetes,50%,fill,XGBoost,3,2,202,0.664
diabetes,50%,fill,XGBoost,3,3,303,0.6711
diabetes,50%,remove_fill,RF,3,1,101,0.6561
diabetes,50%,remove_fill,RF,3,2,202,0.6503
diabetes,50%,remove_fill,RF,3,3,303,0.6496
diabetes,50%,remove_fill,NB,3,1,101,0.532
diabetes,50%,remove_fill,NB,3,2,202,0.5069
diabetes,50%,remove_fill,NB,3,3,303,0.5407
diabetes,50%,remove_fill,MLP,3,1,101,0.4565
diabetes,50%,remove_fill,MLP,3,2,202,0.5092
diabetes,50%,remove_fill,MLP,3,3,303,0.5252
diabetes,50%,remove_fill,XGBoost,3,1,101,0.6568
diabetes,50%,remove_fill,XGBoost,3,2,202,0.6648
diabetes,50%,remove_fill,XGBoost,3,3,303,0.662
diabetes,50%,fill_norm,RF,3,1,101,0.6766
diabetes,50%,fill_norm,RF,3,2,202,0.653
diabetes,50%,fill_norm,RF,3,3,303,0.6718
diabetes,50%,fill_norm,NB,3,1,101,0.5342
diabetes,50%,fill_norm,NB,3,2,202,0.5333
diabetes,50%,fill_norm,NB,3,3,303,0.5318
diabetes,50%,fill_norm,MLP,3,1,101,0.5277
diabetes,50%,fill_norm,MLP,3,2,202,0.509
diabetes,50%,fill_norm,MLP,3,3,303,0.5258
diabetes,50%,fill_norm,XGBoost,3,1,101,0.6843
diabetes,50%,fill_norm,XGBoost,3,2,202,0.664
diabetes,50%,fill_norm,XGBoost,3,3,303,0.6711
diabetes,50%,all,RF,3,1,101,0.6548
diabetes,50%,all,RF,3,2,202,0.6497
diabetes,50%,all,RF,3,3,303,0.65
diabetes,50%,all,NB,3,1,101,0.532
diabetes,50%,all,NB,3,2,202,0.5069
diabetes,50%,all,NB,3,3,303,0.5407
diabetes,50%,all,MLP,3,1,101,0.5207
diabetes,50%,all,MLP,3,2,202,0.5117
diabetes,50%,all,MLP,3,3,303,0.5353
diabetes,50%,all,XGBoost,3,1,101,0.6568
diabetes,50%,all,XGBoost,3,2,202,0.6648
diabetes,50%,all,XGBoost,3,3,303,0.662
serce,ORYGINALNY,raw,RF,0,1,101,0.905
serce,ORYGINALNY,raw,RF,0,2,202,0.8965
serce,ORYGINALNY,raw,RF,0,3,303,0.9068
serce,ORYGINALNY,raw,NB,0,1,101,0.9019
serce,ORYGINALNY,raw,NB,0,2,202,0.8973
serce,ORYGINALNY,raw,NB,0,3,303,0.9121
serce,ORYGINALNY,raw,MLP,0,1,101,0.8295
serce,ORYGINALNY,raw,MLP,0,2,202,0.8205
serce,ORYGINALNY,raw,MLP,0,3,303,0.8588
serce,ORYGINALNY,raw,XGBoost,0,1,101,0.8932
serce,ORYGINALNY,raw,XGBoost,0,2,202,0.8838
serce,ORYGINALNY,raw,XGBoost,0,3,303,0.8963
serce,10%,raw,RF,1,1,101,0.8613
serce,10%,raw,RF,1,2,202,0.857
serce,10%,raw,RF,1,3,303,0.8744
serce,10%,raw,NB,1,1,101,0.4971
serce,10%,raw,NB,1,2,202,0.4994
serce,10%,raw,NB,1,3,303,0.4845
serce,10%,raw,MLP,1,1,101,0.4794
serce,10%,raw,MLP,1,2,202,0.4847
serce,10%,raw,MLP,1,3,303,0.4837
serce,10%,raw,XGBoost,1,1,101,0.8384
serce,10%,raw,XGBoost,1,2,202,0.8269
serce,10%,raw,XGBoost,1,3,303,0.8471
serce,10%,fill,RF,1,1,101,0.877
serce,10%,fill,RF,1,2,202,0.8658
serce,10%,fill,RF,1,3,303,0.8744
serce,10%,fill,NB,1,1,101,0.6909
serce,10%,fill,NB,1,2,202,0.6953
serce,10%,fill,NB,1,3,303,0.6916
serce,10%,fill,MLP,1,1,101,0.3818
serce,10%,fill,MLP,1,2,202,0.5175
serce,10%,fill,MLP,1,3,303,0.4253
serce,10%,fill,XGBoost,1,1,101,0.8746
serce,10%,fill,XGBoost,1,2,202,0.8474
serce,10%,fill,XGBoost,1,3,303,0.8677
serce,10%,remove_fill,RF,1,1,101,0.8875
serce,10%,remove_fill,RF,1,2,202,0.8675
serce,10%,remove_fill,RF,1,3,303,0.8799
serce,10%,remove_fill,NB,1,1,101,0.7823
serce,10%,remove_fill,NB,1,2,202,0.7887
serce,10%,remove_fill,NB,1,3,303,0.8035
serce,10%,remove_fill,MLP,1,1,101,0.8087
serce,10%,remove_fill,MLP,1,2,202,0.7175
serce,10%,remove_fill,MLP,1,3,303,0.8036
serce,10%,remove_fill,XGBoost,1,1,101,0.8873
serce,10%,remove_fill,XGBoost,1,2,202,0.8691
serce,10%,remove_fill,XGBoost,1,3,303,0.8793
serce,10%,fill_norm,RF,1,1,101,0.8777
serce,10%,fill_norm,RF,1,2,202,0.866
serce,10%,fill_norm,RF,1,3,303,0.8738
serce,10%,fill_norm,NB,1,1,101,0.6909
serce,10%,fill_norm,NB,1,2,202,0.6955
serce,10%,fill_norm,NB,1,3,303,0.6916
serce,10%,fill_norm,MLP,1,1,101,0.8195
serce,10%,fill_norm,MLP,1,2,202,0.8287
serce,10%,fill_norm,MLP,1,3,303,0.7946
serce,10%,fill_norm,XGBoost,1,1,101,0.8746
serce,10%,fill_norm,XGBoost,1,2,202,0.8474
serce,10%,fill_norm,XGBoost,1,3,303,0.8677
serce,10%,all,RF,1,1,101,0.8871
serce,10%,all,RF,1,2,202,0.869
serce,10%,all,RF,1,3,303,0.8799
serce,10%,all,NB,1,1,101,0.7823
serce,10%,all,NB,1,2,202,0.7887
serce,10%,all,NB,1,3,303,0.8035
serce,10%,all,MLP,1,1,101,0.8565
serce,10%,all,MLP,1,2,202,0.8473
serce,10%,all,MLP,1,3,303,0.8532
serce,10%,all,XGBoost,1,1,101,0.8873
serce,10%,all,XGBoost,1,2,202,0.8691
serce,10%,all,XGBoost,1,3,303,0.8793
serce,10%,raw,RF,2,1,101,0.8838
serce,10%,raw,RF,2,2,202,0.8648
serce,10%,raw,RF,2,3,303,0.8781
serce,10%,raw,NB,2,1,101,0.4807
serce,10%,raw,NB,2,2,202,0.5106
serce,10%,raw,NB,2,3,303,0.47
serce,10%,raw,MLP,2,1,101,0.5011
serce,10%,raw,MLP,2,2,202,0.476
serce,10%,raw,MLP,2,3,303,0.4432
serce,10%,raw,XGBoost,2,1,101,0.873
serce,10%,raw,XGBoost,2,2,202,0.8501
serce,10%,raw,XGBoost,2,3,303,0.8622
serce,10%,fill,RF,2,1,101,0.8766
serce,10%,fill,RF,2,2,202,0.8666
serce,10%,fill,RF,2,3,303,0.8834
serce,10%,fill,NB,2,1,101,0.6881
serce,10%,fill,NB,2,2,202,0.6433
serce,10%,fill,NB,2,3,303,0.6747
serce,10%,fill,MLP,2,1,101,0.3458
serce,10%,fill,MLP,2,2,202,0.4634
serce,10%,fill,MLP,2,3,303,0.4054
serce,10%,fill,XGBoost,2,1,101,0.8804
serce,10%,fill,XGBoost,2,2,202,0.8536
serce,10%,fill,XGBoost,2,3,303,0.8793
serce,10%,remove_fill,RF,2,1,101,0.8797
serce,10%,remove_fill,RF,2,2,202,0.8765
serce,10%,remove_fill,RF,2,3,303,0.895
serce,10%,remove_fill,NB,2,1,101,0.8176
serce,10%,remove_fill,NB,2,2,202,0.7872
serce,10%,remove_fill,NB,2,3,303,0.7889
serce,10%,remove_fill,MLP,2,1,101,0.7359
serce,10%,remove_fill,MLP,2,2,202,0.7274
serce,10%,remove_fill,MLP,2,3,303,0.7644
serce,10%,remove_fill,XGBoost,2,1,101,0.8652
serce,10%,remove_fill,XGBoost,2,2,202,0.8584
serce,10%,remove_fill,XGBoost,2,3,303,0.8829
serce,10%,fill_norm,RF,2,1,101,0.8745
serce,10%,fill_norm,RF,2,2,202,0.8666
serce,10%,fill_norm,RF,2,3,303,0.884
serce,10%,fill_norm,NB,2,1,101,0.6881
serce,10%,fill_norm,NB,2,2,202,0.6438
serce,10%,fill_norm,NB,2,3,303,0.6749
serce,10%,fill_norm,MLP,2,1,101,0.7653
serce,10%,fill_norm,MLP,2,2,202,0.7577
serce,10%,fill_norm,MLP,2,3,303,0.7659
serce,10%,fill_norm,XGBoost,2,1,101,0.8804
serce,10%,fill_norm,XGBoost,2,2,202,0.8536
serce,10%,fill_norm,XGBoost,2,3,303,0.8793
serce,10%,all,RF,2,1,101,0.8774
serce,10%,all,RF,2,2,202,0.8751
serce,10%,all,RF,2,3,303,0.8936
serce,10%,all,NB,2,1,101,0.8176
serce,10%,all,NB,2,2,202,0.7872
serce,10%,all,NB,2,3,303,0.7889
serce,10%,all,MLP,2,1,101,0.8288
serce,10%,all,MLP,2,2,202,0.8351
