Dataset,PoziomUszkodzen,Metoda,Model,DamageRepeat,CVRepeat,CVSeed,AUC
serce,40%,all_knn,MLP,2,2,202,0.6268
serce,40%,all_knn,MLP,2,3,303,0.699
serce,40%,all_knn,XGBoost,2,1,101,0.6433
serce,40%,all_knn,XGBoost,2,2,202,0.7131
serce,40%,all_knn,XGBoost,2,3,303,0.6841
serce,40%,raw,RF,3,1,101,0.7067
serce,40%,raw,RF,3,2,202,0.7091
serce,40%,raw,RF,3,3,303,0.7063
serce,40%,raw,NB,3,1,101,0.7561
serce,40%,raw,NB,3,2,202,0.7372
serce,40%,raw,NB,3,3,303,0.7438
serce,40%,raw,MLP,3,1,101,0.4944
serce,40%,raw,MLP,3,2,202,0.5222
serce,40%,raw,MLP,3,3,303,0.5157
serce,40%,raw,XGBoost,3,1,101,0.6994
serce,40%,raw,XGBoost,3,2,202,0.6906
serce,40%,raw,XGBoost,3,3,303,0.6957
serce,40%,fill,RF,3,1,101,0.7177
serce,40%,fill,RF,3,2,202,0.7455
serce,40%,fill,RF,3,3,303,0.7131
serce,40%,fill,NB,3,1,101,0.7234
serce,40%,fill,NB,3,2,202,0.7117
serce,40%,fill,NB,3,3,303,0.7112
serce,40%,fill,MLP,3,1,101,0.5311
serce,40%,fill,MLP,3,2,202,0.4531
serce,40%,fill,MLP,3,3,303,0.5616
serce,40%,fill,XGBoost,3,1,101,0.7069
serce,40%,fill,XGBoost,3,2,202,0.7243
serce,40%,fill,XGBoost,3,3,303,0.6777
serce,40%,remove_fill,RF,3,1,101,0.6965
serce,40%,remove_fill,RF,3,2,202,0.7537
serce,40%,remove_fill,RF,3,3,303,0.7012
serce,40%,remove_fill,NB,3,1,101,0.7156
serce,40%,remove_fill,NB,3,2,202,0.743
serce,40%,remove_fill,NB,3,3,303,0.7291
serce,40%,remove_fill,MLP,3,1,101,0.5707
serce,40%,remove_fill,MLP,3,2,202,0.4335
serce,40%,remove_fill,MLP,3,3,303,0.5395
serce,40%,remove_fill,XGBoost,3,1,101,0.7003
serce,40%,remove_fill,XGBoost,3,2,202,0.7351
serce,40%,remove_fill,XGBoost,3,3,303,0.6864
serce,40%,fill_norm,RF,3,1,101,0.7174
serce,40%,fill_norm,RF,3,2,202,0.7448
serce,40%,fill_norm,RF,3,3,303,0.7133
serce,40%,fill_norm,NB,3,1,101,0.7264
serce,40%,fill_norm,NB,3,2,202,0.7039
serce,40%,fill_norm,NB,3,3,303,0.7139
serce,40%,fill_norm,MLP,3,1,101,0.6832
serce,40%,fill_norm,MLP,3,2,202,0.5577
serce,40%,fill_norm,MLP,3,3,303,0.6205
serce,40%,fill_norm,XGBoost,3,1,101,0.7069
serce,40%,fill_norm,XGBoost,3,2,202,0.7243
serce,40%,fill_norm,XGBoost,3,3,303,0.6777
serce,40%,all,RF,3,1,101,0.6974
serce,40%,all,RF,3,2,202,0.7522
serce,40%,all,RF,3,3,303,0.7008
serce,40%,all,NB,3,1,101,0.7154
serce,40%,all,NB,3,2,202,0.7407
serce,40%,all,NB,3,3,303,0.7278
serce,40%,all,MLP,3,1,101,0.6055
serce,40%,all,MLP,3,2,202,0.686
serce,40%,all,MLP,3,3,303,0.7116
serce,40%,all,XGBoost,3,1,101,0.7003
serce,40%,all,XGBoost,3,2,202,0.7351
serce,40%,all,XGBoost,3,3,303,0.6864
serce,40%,fill_knn,RF,3,1,101,0.7276
serce,40%,fill_knn,RF,3,2,202,0.7529
serce,40%,fill_knn,RF,3,3,303,0.7035
serce,40%,fill_knn,NB,3,1,101,0.7282
serce,40%,fill_knn,NB,3,2,202,0.7184
serce,40%,fill_knn,NB,3,3,303,0.7168
serce,40%,fill_knn,MLP,3,1,101,0.5247
serce,40%,fill_knn,MLP,3,2,202,0.4872
serce,40%,fill_knn,MLP,3,3,303,0.474
serce,40%,fill_knn,XGBoost,3,1,101,0.7106
serce,40%,fill_knn,XGBoost,3,2,202,0.7187
serce,40%,fill_knn,XGBoost,3,3,303,0.6768
serce,40%,all_knn,RF,3,1,101,0.707
serce,40%,all_knn,RF,3,2,202,0.7494
serce,40%,all_knn,RF,3,3,303,0.6917
serce,40%,all_knn,NB,3,1,101,0.7094
serce,40%,all_knn,NB,3,2,202,0.7424
serce,40%,all_knn,NB,3,3,303,0.7267
serce,40%,all_knn,MLP,3,1,101,0.6006
serce,40%,all_knn,MLP,3,2,202,0.7123
serce,40%,all_knn,MLP,3,3,303,0.6602
serce,40%,all_knn,XGBoost,3,1,101,0.6571
serce,40%,all_knn,XGBoost,3,2,202,0.7096
serce,40%,all_knn,XGBoost,3,3,303,0.6915
serce,50%,raw,RF,1,1,101,0.8252
serce,50%,raw,RF,1,2,202,0.8198
serce,50%,raw,RF,1,3,303,0.8335
serce,50%,raw,NB,1,1,101,0.834
serce,50%,raw,NB,1,2,202,0.8364
serce,50%,raw,NB,1,3,303,0.8461
serce,50%,raw,MLP,1,1,101,0.5191
serce,50%,raw,MLP,1,2,202,0.5209
serce,50%,raw,MLP,1,3,303,0.5446
serce,50%,raw,XGBoost,1,1,101,0.8166
serce,50%,raw,XGBoost,1,2,202,0.7968
serce,50%,raw,XGBoost,1,3,303,0.8014
serce,50%,fill,RF,1,1,101,0.8061
serce,50%,fill,RF,1,2,202,0.8107
serce,50%,fill,RF,1,3,303,0.8137
serce,50%,fill,NB,1,1,101,0.8283
serce,50%,fill,NB,1,2,202,0.8367
serce,50%,fill,NB,1,3,303,0.8376
serce,50%,fill,MLP,1,1,101,0.4967
serce,50%,fill,MLP,1,2,202,0.5267
serce,50%,fill,MLP,1,3,303,0.5432
serce,50%,fill,XGBoost,1,1,101,0.8041
serce,50%,fill,XGBoost,1,2,202,0.8124
serce,50%,fill,XGBoost,1,3,303,0.8103
serce,50%,remove_fill,RF,1,1,101,0.7942
serce,50%,remove_fill,RF,1,2,202,0.8048
serce,50%,remove_fill,RF,1,3,303,0.8161
serce,50%,remove_fill,NB,1,1,101,0.8262
serce,50%,remove_fill,NB,1,2,202,0.8394
serce,50%,remove_fill,NB,1,3,303,0.8528
serce,50%,remove_fill,MLP,1,1,101,0.5829
serce,50%,remove_fill,MLP,1,2,202,0.4676
serce,50%,remove_fill,MLP,1,3,303,0.5592
serce,50%,remove_fill,XGBoost,1,1,101,0.7981
serce,50%,remove_fill,XGBoost,1,2,202,0.8139
serce,50%,remove_fill,XGBoost,1,3,303,0.811
serce,50%,fill_norm,RF,1,1,101,0.8071
serce,50%,fill_norm,RF,1,2,202,0.8111
serce,50%,fill_norm,RF,1,3,303,0.8133
serce,50%,fill_norm,NB,1,1,101,0.8197
serce,50%,fill_norm,NB,1,2,202,0.8306
serce,50%,fill_norm,NB,1,3,303,0.8433
serce,50%,fill_norm,MLP,1,1,101,0.7532
serce,50%,fill_norm,MLP,1,2,202,0.6704
serce,50%,fill_norm,MLP,1,3,303,0.6711
serce,50%,fill_norm,XGBoost,1,1,101,0.8041
serce,50%,fill_norm,XGBoost,1,2,202,0.8124
serce,50%,fill_norm,XGBoost,1,3,303,0.8103
serce,50%,all,RF,1,1,101,0.7945
serce,50%,all,RF,1,2,202,0.805
serce,50%,all,RF,1,3,303,0.8149
serce,50%,all,NB,1,1,101,0.8224
serce,50%,all,NB,1,2,202,0.8362
serce,50%,all,NB,1,3,303,0.8542
serce,50%,all,MLP,1,1,101,0.5793
serce,50%,all,MLP,1,2,202,0.6293
serce,50%,all,MLP,1,3,303,0.7526
serce,50%,all,XGBoost,1,1,101,0.7981
serce,50%,all,XGBoost,1,2,202,0.8139
serce,50%,all,XGBoost,1,3,303,0.811
serce,50%,fill_knn,RF,1,1,101,0.807
serce,50%,fill_knn,RF,1,2,202,0.8215
serce,50%,fill_knn,RF,1,3,303,0.8125
serce,50%,fill_knn,NB,1,1,101,0.8361
serce,50%,fill_knn,NB,1,2,202,0.8463
serce,50%,fill_knn,NB,1,3,303,0.8496
serce,50%,fill_knn,MLP,1,1,101,0.4419
serce,50%,fill_knn,MLP,1,2,202,0.5277
serce,50%,fill_knn,MLP,1,3,303,0.543
serce,50%,fill_knn,XGBoost,1,1,101,0.8064
serce,50%,fill_knn,XGBoost,1,2,202,0.8079
serce,50%,fill_knn,XGBoost,1,3,303,0.7982
serce,50%,all_knn,RF,1,1,101,0.8215
serce,50%,all_knn,RF,1,2,202,0.8167
serce,50%,all_knn,RF,1,3,303,0.8272
serce,50%,all_knn,NB,1,1,101,0.8303
serce,50%,all_knn,NB,1,2,202,0.8466
serce,50%,all_knn,NB,1,3,303,0.8634
serce,50%,all_knn,MLP,1,1,101,0.6192
serce,50%,all_knn,MLP,1,2,202,0.6513
serce,50%,all_knn,MLP,1,3,303,0.7431
serce,50%,all_knn,XGBoost,1,1,101,0.8052
serce,50%,all_knn,XGBoost,1,2,202,0.8039
serce,50%,all_knn,XGBoost,1,3,303,0.8156
serce,50%,raw,RF,2,1,101,0.7432
serce,50%,raw,RF,2,2,202,0.6988
serce,50%,raw,RF,2,3,303,0.7907
serce,50%,raw,NB,2,1,101,0.7409
serce,50%,raw,NB,2,2,202,0.7412
serce,50%,raw,NB,2,3,303,0.7677
serce,50%,raw,MLP,2,1,101,0.534
serce,50%,raw,MLP,2,2,202,0.4482
serce,50%,raw,MLP,2,3,303,0.5173
serce,50%,raw,XGBoost,2,1,101,0.7113
serce,50%,raw,XGBoost,2,2,202,0.6942
serce,50%,raw,XGBoost,2,3,303,0.7653
serce,50%,fill,RF,2,1,101,0.7666
serce,50%,fill,RF,2,2,202,0.735
serce,50%,fill,RF,2,3,303,0.7501
serce,50%,fill,NB,2,1,101,0.7409
serce,50%,fill,NB,2,2,202,0.7298
serce,50%,fill,NB,2,3,303,0.7584
serce,50%,fill,MLP,2,1,101,0.5039
serce,50%,fill,MLP,2,2,202,0.5193
serce,50%,fill,MLP,2,3,303,0.5579
serce,50%,fill,XGBoost,2,1,101,0.7559
serce,50%,fill,XGBoost,2,2,202,0.749
serce,50%,fill,XGBoost,2,3,303,0.77
serce,50%,remove_fill,RF,2,1,101,0.7888
serce,50%,remove_fill,RF,2,2,202,0.7507
serce,50%,remove_fill,RF,2,3,303,0.7713
serce,50%,remove_fill,NB,2,1,101,0.7457
serce,50%,remove_fill,NB,2,2,202,0.7705
serce,50%,remove_fill,NB,2,3,303,0.756
serce,50%,remove_fill,MLP,2,1,101,0.4834
serce,50%,remove_fill,MLP,2,2,202,0.4749
serce,50%,remove_fill,MLP,2,3,303,0.5352
serce,50%,remove_fill,XGBoost,2,1,101,0.7639
serce,50%,remove_fill,XGBoost,2,2,202,0.7443
serce,50%,remove_fill,XGBoost,2,3,303,0.7837
serce,50%,fill_norm,RF,2,1,101,0.7661
serce,50%,fill_norm,RF,2,2,202,0.7353
serce,50%,fill_norm,RF,2,3,303,0.75
serce,50%,fill_norm,NB,2,1,101,0.7236
serce,50%,fill_norm,NB,2,2,202,0.7202
serce,50%,fill_norm,NB,2,3,303,0.7269
serce,50%,fill_norm,MLP,2,1,101,0.6542
serce,50%,fill_norm,MLP,2,2,202,0.5317
serce,50%,fill_norm,MLP,2,3,303,0.6105
serce,50%,fill_norm,XGBoost,2,1,101,0.7559
serce,50%,fill_norm,XGBoost,2,2,202,0.749
serce,50%,fill_norm,XGBoost,2,3,303,0.77
serce,50%,all,RF,2,1,101,0.7884
serce,50%,all,RF,2,2,202,0.75
serce,50%,all,RF,2,3,303,0.7719
serce,50%,all,NB,2,1,101,0.7354
serce,50%,all,NB,2,2,202,0.77
serce,50%,all,NB,2,3,303,0.7379
serce,50%,all,MLP,2,1,101,0.6605
serce,50%,all,MLP,2,2,202,0.7198
serce,50%,all,MLP,2,3,303,0.7022
serce,50%,all,XGBoost,2,1,101,0.7639
serce,50%,all,XGBoost,2,2,202,0.7443
serce,50%,all,XGBoost,2,3,303,0.7837
serce,50%,fill_knn,RF,2,1,101,0.7354
serce,50%,fill_knn,RF,2,2,202,0.7382
serce,50%,fill_knn,RF,2,3,303,0.7378
serce,50%,fill_knn,NB,2,1,101,0.7384
serce,50%,fill_knn,NB,2,2,202,0.734
serce,50%,fill_knn,NB,2,3,303,0.7578
serce,50%,fill_knn,MLP,2,1,101,0.459
serce,50%,fill_knn,MLP,2,2,202,0.547
serce,50%,fill_knn,MLP,2,3,303,0.5384
serce,50%,fill_knn,XGBoost,2,1,101,0.6872
serce,50%,fill_knn,XGBoost,2,2,202,0.734
serce,50%,fill_knn,XGBoost,2,3,303,0.7297
serce,50%,all_knn,RF,2,1,101,0.7331
serce,50%,all_knn,RF,2,2,202,0.7581
serce,50%,all_knn,RF,2,3,303,0.7439
serce,50%,all_knn,NB,2,1,101,0.7314
serce,50%,all_knn,NB,2,2,202,0.7679
serce,50%,all_knn,NB,2,3,303,0.7367
serce,50%,all_knn,MLP,2,1,101,0.6111
serce,50%,all_knn,MLP,2,2,202,0.7151
serce,50%,all_knn,MLP,2,3,303,0.6408
serce,50%,all_knn,XGBoost,2,1,101,0.7174
serce,50%,all_knn,XGBoost,2,2,202,0.7332
serce,50%,all_knn,XGBoost,2,3,303,0.7532
serce,50%,raw,RF,3,1,101,0.6782
serce,50%,raw,RF,3,2,202,0.6502
serce,50%,raw,RF,3,3,303,0.7251
serce,50%,raw,NB,3,1,101,0.6974
serce,50%,raw,NB,3,2,202,0.6952
serce,50%,raw,NB,3,3,303,0.7173
serce,50%,raw,MLP,3,1,101,0.5096
serce,50%,raw,MLP,3,2,202,0.4681
serce,50%,raw,MLP,3,3,303,0.4692
serce,50%,raw,XGBoost,3,1,101,0.7013
serce,50%,raw,XGBoost,3,2,202,0.6426
serce,50%,raw,XGBoost,3,3,303,0.7374
serce,50%,fill,RF,3,1,101,0.6657
serce,50%,fill,RF,3,2,202,0.6584
serce,50%,fill,RF,3,3,303,0.6777
serce,50%,fill,NB,3,1,101,0.7173
serce,50%,fill,NB,3,2,202,0.6863
serce,50%,fill,NB,3,3,303,0.7142
serce,50%,fill,MLP,3,1,101,0.5246
serce,50%,fill,MLP,3,2,202,0.5319
serce,50%,fill,MLP,3,3,303,0.5522
serce,50%,fill,XGBoost,3,1,101,0.6831
serce,50%,fill,XGBoost,3,2,202,0.6569
serce,50%,fill,XGBoost,3,3,303,0.7215
serce,50%,remove_fill,RF,3,1,101,0.6951
serce,50%,remove_fill,RF,3,2,202,0.6409
serce,50%,remove_fill,RF,3,3,303,0.6771
serce,50%,remove_fill,NB,3,1,101,0.7254
serce,50%,remove_fill,NB,3,2,202,0.696
serce,50%,remove_fill,NB,3,3,303,0.7409
serce,50%,remove_fill,MLP,3,1,101,0.5771
serce,50%,remove_fill,MLP,3,2,202,0.518
serce,50%,remove_fill,MLP,3,3,303,0.4511
serce,50%,remove_fill,XGBoost,3,1,101,0.692
serce,50%,remove_fill,XGBoost,3,2,202,0.6496
serce,50%,remove_fill,XGBoost,3,3,303,0.7192
serce,50%,fill_norm,RF,3,1,101,0.665
serce,50%,fill_norm,RF,3,2,202,0.6588
serce,50%,fill_norm,RF,3,3,303,0.6785
serce,50%,fill_norm,NB,3,1,101,0.6773
serce,50%,fill_norm,NB,3,2,202,0.6619
serce,50%,fill_norm,NB,3,3,303,0.6971
serce,50%,fill_norm,MLP,3,1,101,0.631
serce,50%,fill_norm,MLP,3,2,202,0.6319
serce,50%,fill_norm,MLP,3,3,303,0.5931
serce,50%,fill_norm,XGBoost,3,1,101,0.6831
serce,50%,fill_norm,XGBoost,3,2,202,0.6569
serce,50%,fill_norm,XGBoost,3,3,303,0.7215
serce,50%,all,RF,3,1,101,0.6944
serce,50%,all,RF,3,2,202,0.642
serce,50%,all,RF,3,3,303,0.6779
serce,50%,all,NB,3,1,101,0.7143
serce,50%,all,NB,3,2,202,0.6943
serce,50%,all,NB,3,3,303,0.7331
serce,50%,all,MLP,3,1,101,0.6908
serce,50%,all,MLP,3,2,202,0.5401
serce,50%,all,MLP,3,3,303,0.6052
serce,50%,all,XGBoost,3,1,101,0.692
serce,50%,all,XGBoost,3,2,202,0.6496
serce,50%,all,XGBoost,3,3,303,0.7192
serce,50%,fill_knn,RF,3,1,101,0.6811
serce,50%,fill_knn,RF,3,2,202,0.6507
serce,50%,fill_knn,RF,3,3,303,0.7179
serce,50%,fill_knn,NB,3,1,101,0.7355
serce,50%,fill_knn,NB,3,2,202,0.6894
serce,50%,fill_knn,NB,3,3,303,0.7316
serce,50%,fill_knn,MLP,3,1,101,0.4951
serce,50%,fill_knn,MLP,3,2,202,0.4936
serce,50%,fill_knn,MLP,3,3,303,0.5146
serce,50%,fill_knn,XGBoost,3,1,101,0.6347
serce,50%,fill_knn,XGBoost,3,2,202,0.6214
serce,50%,fill_knn,XGBoost,3,3,303,0.703
serce,50%,all_knn,RF,3,1,101,0.7073
serce,50%,all_knn,RF,3,2,202,0.6735
serce,50%,all_knn,RF,3,3,303,0.7151
serce,50%,all_knn,NB,3,1,101,0.715
serce,50%,all_knn,NB,3,2,202,0.7013
serce,50%,all_knn,NB,3,3,303,0.7298
serce,50%,all_knn,MLP,3,1,101,0.6606
serce,50%,all_knn,MLP,3,2,202,0.551
serce,50%,all_knn,MLP,3,3,303,0.5702
serce,50%,all_knn,XGBoost,3,1,101,0.679
serce,50%,all_knn,XGBoost,3,2,202,0.6673
serce,50%,all_knn,XGBoost,3,3,303,0.7167
rezygnacje,ORYGINALNY,raw,RF,0,1,101,0.9105
rezygnacje,ORYGINALNY,raw,RF,0,2,202,0.9166
rezygnacje,ORYGINALNY,raw,RF,0,3,303,0.9159
rezygnacje,ORYGINALNY,raw,NB,0,1,101,0.6459
rezygnacje,ORYGINALNY,raw,NB,0,2,202,0.6605
rezygnacje,ORYGINALNY,raw,NB,0,3,303,0.6517
rezygnacje,ORYGINALNY,raw,MLP,0,1,101,0.7558
rezygnacje,ORYGINALNY,raw,MLP,0,2,202,0.785
rezygnacje,ORYGINALNY,raw,MLP,0,3,303,0.5213
rezygnacje,ORYGINALNY,raw,XGBoost,0,1,101,0.913
rezygnacje,ORYGINALNY,raw,XGBoost,0,2,202,0.9201
rezygnacje,ORYGINALNY,raw,XGBoost,0,3,303,0.9165
rezygnacje,10%,raw,RF,1,1,101,0.8637
rezygnacje,10%,raw,RF,1,2,202,0.8597
rezygnacje,10%,raw,RF,1,3,303,0.8633
rezygnacje,10%,raw,NB,1,1,101,0.5972
rezygnacje,10%,raw,NB,1,2,202,0.6057
rezygnacje,10%,raw,NB,1,3,303,0.6089
rezygnacje,10%,raw,MLP,1,1,101,0.4945
rezygnacje,10%,raw,MLP,1,2,202,0.5033
rezygnacje,10%,raw,MLP,1,3,303,0.5061
rezygnacje,10%,raw,XGBoost,1,1,101,0.8595
rezygnacje,10%,raw,XGBoost,1,2,202,0.8674
rezygnacje,10%,raw,XGBoost,1,3,303,0.8712
rezygnacje,10%,fill,RF,1,1,101,0.8561
rezygnacje,10%,fill,RF,1,2,202,0.855
rezygnacje,10%,fill,RF,1,3,303,0.8472
rezygnacje,10%,fill,NB,1,1,101,0.609
rezygnacje,10%,fill,NB,1,2,202,0.6189
rezygnacje,10%,fill,NB,1,3,303,0.6166
rezygnacje,10%,fill,MLP,1,1,101,0.4748
rezygnacje,10%,fill,MLP,1,2,202,0.5055
rezygnacje,10%,fill,MLP,1,3,303,0.4805
rezygnacje,10%,fill,XGBoost,1,1,101,0.8538
rezygnacje,10%,fill,XGBoost,1,2,202,0.8569
rezygnacje,10%,fill,XGBoost,1,3,303,0.8521
rezygnacje,10%,remove_fill,RF,1,1,101,0.832
rezygnacje,10%,remove_fill,RF,1,2,202,0.8328
rezygnacje,10%,remove_fill,RF,1,3,303,0.8333
rezygnacje,10%,remove_fill,NB,1,1,101,0.7666
rezygnacje,10%,remove_fill,NB,1,2,202,0.7674
rezygnacje,10%,remove_fill,NB,1,3,303,0.7679
rezygnacje,10%,remove_fill,MLP,1,1,101,0.6165
rezygnacje,10%,remove_fill,MLP,1,2,202,0.6804
rezygnacje,10%,remove_fill,MLP,1,3,303,0.5937
rezygnacje,10%,remove_fill,XGBoost,1,1,101,0.8328
rezygnacje,10%,remove_fill,XGBoost,1,2,202,0.8376
rezygnacje,10%,remove_fill,XGBoost,1,3,303,0.8363
rezygnacje,10%,fill_norm,RF,1,1,101,0.8554
rezygnacje,10%,fill_norm,RF,1,2,202,0.8547
rezygnacje,10%,fill_norm,RF,1,3,303,0.847
rezygnacje,10%,fill_norm,NB,1,1,101,0.5924
rezygnacje,10%,fill_norm,NB,1,2,202,0.5976
rezygnacje,10%,fill_norm,NB,1,3,303,0.5987
rezygnacje,10%,fill_norm,MLP,1,1,101,0.5205
rezygnacje,10%,fill_norm,MLP,1,2,202,0.6009
rezygnacje,10%,fill_norm,MLP,1,3,303,0.5544
rezygnacje,10%,fill_norm,XGBoost,1,1,101,0.8538
rezygnacje,10%,fill_norm,XGBoost,1,2,202,0.8569
rezygnacje,10%,fill_norm,XGBoost,1,3,303,0.8521
rezygnacje,10%,all,RF,1,1,101,0.8317
rezygnacje,10%,all,RF,1,2,202,0.8329
rezygnacje,10%,all,RF,1,3,303,0.8334
rezygnacje,10%,all,NB,1,1,101,0.7666
rezygnacje,10%,all,NB,1,2,202,0.7674
rezygnacje,10%,all,NB,1,3,303,0.7679
rezygnacje,10%,all,MLP,1,1,101,0.7961
rezygnacje,10%,all,MLP,1,2,202,0.7856
rezygnacje,10%,all,MLP,1,3,303,0.763
rezygnacje,10%,all,XGBoost,1,1,101,0.8328
rezygnacje,10%,all,XGBoost,1,2,202,0.8376
rezygnacje,10%,all,XGBoost,1,3,303,0.8363
rezygnacje,10%,fill_knn,RF,1,1,101,0.8585
rezygnacje,10%,fill_knn,RF,1,2,202,0.8578
rezygnacje,10%,fill_knn,RF,1,3,303,0.8526
rezygnacje,10%,fill_knn,NB,1,1,101,0.6094
rezygnacje,10%,fill_knn,NB,1,2,202,0.6198
rezygnacje,10%,fill_knn,NB,1,3,303,0.6157
rezygnacje,10%,fill_knn,MLP,1,1,101,0.4987
rezygnacje,10%,fill_knn,MLP,1,2,202,0.4943
rezygnacje,10%,fill_knn,MLP,1,3,303,0.4784
rezygnacje,10%,fill_knn,XGBoost,1,1,101,0.86
rezygnacje,10%,fill_knn,XGBoost,1,2,202,0.8637
rezygnacje,10%,fill_knn,XGBoost,1,3,303,0.848
rezygnacje,10%,all_knn,RF,1,1,101,0.8349
rezygnacje,10%,all_knn,RF,1,2,202,0.8353
rezygnacje,10%,all_knn,RF,1,3,303,0.8351
rezygnacje,10%,all_knn,NB,1,1,101,0.7679
rezygnacje,10%,all_knn,NB,1,2,202,0.7694
rezygnacje,10%,all_knn,NB,1,3,303,0.7688
rezygnacje,10%,all_knn,MLP,1,1,101,0.8065
rezygnacje,10%,all_knn,MLP,1,2,202,0.796
rezygnacje,10%,all_knn,MLP,1,3,303,0.7755
rezygnacje,10%,all_knn,XGBoost,1,1,101,0.8374
rezygnacje,10%,all_knn,XGBoost,1,2,202,0.8404
rezygnacje,10%,all_knn,XGBoost,1,3,303,0.8394
rezygnacje,10%,raw,RF,2,1,101,0.8606
rezygnacje,10%,raw,RF,2,2,202,0.8621
rezygnacje,10%,raw,RF,2,3,303,0.8603
rezygnacje,10%,raw,NB,2,1,101,0.6015
rezygnacje,10%,raw,NB,2,2,202,0.6146
rezygnacje,10%,raw,NB,2,3,303,0.5978
rezygnacje,10%,raw,MLP,2,1,101,0.4853
rezygnacje,10%,raw,MLP,2,2,202,0.5195
rezygnacje,10%,raw,MLP,2,3,303,0.4782
rezygnacje,10%,raw,XGBoost,2,1,101,0.8763
rezygnacje,10%,raw,XGBoost,2,2,202,0.8625
rezygnacje,10%,raw,XGBoost,2,3,303,0.8653
rezygnacje,10%,fill,RF,2,1,101,0.8549
rezygnacje,10%,fill,RF,2,2,202,0.8519
rezygnacje,10%,fill,RF,2,3,303,0.8518
rezygnacje,10%,fill,NB,2,1,101,0.605
rezygnacje,10%,fill,NB,2,2,202,0.6083
rezygnacje,10%,fill,NB,2,3,303,0.5976
rezygnacje,10%,fill,MLP,2,1,101,0.4961
rezygnacje,10%,fill,MLP,2,2,202,0.4629
rezygnacje,10%,fill,MLP,2,3,303,0.4723
rezygnacje,10%,fill,XGBoost,2,1,101,0.8621
rezygnacje,10%,fill,XGBoost,2,2,202,0.8521
rezygnacje,10%,fill,XGBoost,2,3,303,0.8544
rezygnacje,10%,remove_fill,RF,2,1,101,0.8239
rezygnacje,10%,remove_fill,RF,2,2,202,0.8331
rezygnacje,10%,remove_fill,RF,2,3,303,0.8232
rezygnacje,10%,remove_fill,NB,2,1,101,0.7695
rezygnacje,10%,remove_fill,NB,2,2,202,0.7709
rezygnacje,10%,remove_fill,NB,2,3,303,0.7713
rezygnacje,10%,remove_fill,MLP,2,1,101,0.6198
rezygnacje,10%,remove_fill,MLP,2,2,202,0.704
rezygnacje,10%,remove_fill,MLP,2,3,303,0.5661
rezygnacje,10%,remove_fill,XGBoost,2,1,101,0.8348
rezygnacje,10%,remove_fill,XGBoost,2,2,202,0.8393
rezygnacje,10%,remove_fill,XGBoost,2,3,303,0.8337
rezygnacje,10%,fill_norm,RF,2,1,101,0.8548
rezygnacje,10%,fill_norm,RF,2,2,202,0.8518
rezygnacje,10%,fill_norm,RF,2,3,303,0.8519
rezygnacje,10%,fill_norm,NB,2,1,101,0.5906
rezygnacje,10%,fill_norm,NB,2,2,202,0.5949
rezygnacje,10%,fill_norm,NB,2,3,303,0.5892
rezygnacje,10%,fill_norm,MLP,2,1,101,0.5671
rezygnacje,10%,fill_norm,MLP,2,2,202,0.5306
rezygnacje,10%,fill_norm,MLP,2,3,303,0.5601
rezygnacje,10%,fill_norm,XGBoost,2,1,101,0.8621
rezygnacje,10%,fill_norm,XGBoost,2,2,202,0.8521
rezygnacje,10%,fill_norm,XGBoost,2,3,303,0.8544
rezygnacje,10%,all,RF,2,1,101,0.8241
rezygnacje,10%,all,RF,2,2,202,0.8334
rezygnacje,10%,all,RF,2,3,303,0.8235
rezygnacje,10%,all,NB,2,1,101,0.7695
rezygnacje,10%,all,NB,2,2,202,0.7709
rezygnacje,10%,all,NB,2,3,303,0.7712
rezygnacje,10%,all,MLP,2,1,101,0.7968
rezygnacje,10%,all,MLP,2,2,202,0.8005
rezygnacje,10%,all,MLP,2,3,303,0.7781
rezygnacje,10%,all,XGBoost,2,1,101,0.8348
rezygnacje,10%,all,XGBoost,2,2,202,0.8393
rezygnacje,10%,all,XGBoost,2,3,303,0.8337
rezygnacje,10%,fill_knn,RF,2,1,101,0.856
rezygnacje,10%,fill_knn,RF,2,2,202,0.8548
rezygnacje,10%,fill_knn,RF,2,3,303,0.849
rezygnacje,10%,fill_knn,NB,2,1,101,0.6074
rezygnacje,10%,fill_knn,NB,2,2,202,0.6108
rezygnacje,10%,fill_knn,NB,2,3,303,0.6005
rezygnacje,10%,fill_knn,MLP,2,1,101,0.4826
rezygnacje,10%,fill_knn,MLP,2,2,202,0.4789
rezygnacje,10%,fill_knn,MLP,2,3,303,0.4758
rezygnacje,10%,fill_knn,XGBoost,2,1,101,0.8577
rezygnacje,10%,fill_knn,XGBoost,2,2,202,0.8524
rezygnacje,10%,fill_knn,XGBoost,2,3,303,0.8549
rezygnacje,10%,all_knn,RF,2,1,101,0.8269
rezygnacje,10%,all_knn,RF,2,2,202,0.8354
rezygnacje,10%,all_knn,RF,2,3,303,0.8274
rezygnacje,10%,all_knn,NB,2,1,101,0.7691
rezygnacje,10%,all_knn,NB,2,2,202,0.7705
rezygnacje,10%,all_knn,NB,2,3,303,0.7711
rezygnacje,10%,all_knn,MLP,2,1,101,0.8011
rezygnacje,10%,all_knn,MLP,2,2,202,0.8052
rezygnacje,10%,all_knn,MLP,2,3,303,0.7783
rezygnacje,10%,all_knn,XGBoost,2,1,101,0.8336
rezygnacje,10%,all_knn,XGBoost,2,2,202,0.842
